T_inlet,T_initial,V_initial,Time_step,Temperature
315,290,0.055,300,291.118
315,290,0.055,360,290.823
315,290,0.055,420,290.571
315,290,0.055,480,290.519
315,290,0.055,540,290.538
315,290,0.055,600,290.546
315,290,0.055,660,290.546
315,290,0.055,720,290.539
315,290,0.055,780,290.542
315,290,0.055,840,290.585
315,290,0.055,900,290.704
315,290,0.055,960,290.927
315,290,0.055,1020,291.211
315,290,0.055,1080,291.44
315,290,0.055,1140,291.721
315,290,0.055,1200,291.876
315,290,0.055,1260,291.97
315,290,0.055,1320,292.086
315,290,0.055,1380,292.205
315,290,0.055,1440,292.306
315,290,0.055,1500,292.422
315,290,0.055,1560,292.649
315,290,0.055,1620,292.806
315,290,0.055,1680,292.737
315,290,0.055,1740,293.09
315,290,0.055,1800,292.973
315,290,0.055,1860,293.062
315,290,0.055,1920,293.71
315,290,0.055,1980,293.875
315,290,0.055,2040,294.068
315,290,0.055,2100,294.505
315,290,0.055,2160,294.535
315,290,0.055,2220,295.303
315,290,0.055,2280,295.343
315,290,0.055,2340,295.424
315,290,0.055,2400,295.496
315,290,0.055,2460,295.614
315,290,0.055,2520,295.821
315,290,0.06,60,290
315,290,0.06,120,290
315,290,0.06,180,290
315,290,0.06,240,290.521
315,290,0.06,300,291.093
315,290,0.06,360,290.697
315,290,0.06,420,290.528
315,290,0.06,480,290.514
315,290,0.06,540,290.536
315,290,0.06,600,290.538
315,290,0.06,660,290.529
315,290,0.06,720,290.522
315,290,0.06,780,290.556
315,290,0.06,840,290.676
315,290,0.06,900,290.911
315,290,0.06,960,291.255
315,290,0.06,1020,291.538
315,290,0.06,1080,291.785
315,290,0.06,1140,291.923
315,290,0.06,1200,292.027
315,290,0.06,1260,292.143
315,290,0.06,1320,292.308
315,290,0.06,1380,292.458
315,290,0.06,1440,292.437
315,290,0.06,1500,292.669
315,290,0.06,1560,292.691
315,290,0.06,1620,292.882
315,290,0.06,1680,292.882
315,290,0.06,1740,293.284
315,290,0.06,1800,293.648
315,290,0.06,1860,293.637
315,290,0.06,1920,293.824
315,290,0.06,1980,294.372
315,290,0.06,2040,294.846
315,290,0.06,2100,295.121
315,290,0.06,2160,294.92
315,290,0.06,2220,295.308
315,290,0.06,2280,295.983
315,290,0.06,2340,296.137
315,290,0.06,2400,296.042
315,290,0.06,2460,296.406
315,290,0.06,2520,297.241
315,291,0.04,60,291
315,291,0.04,120,291
315,291,0.04,180,291
315,291,0.04,240,291.107
315,291,0.04,300,291.669
315,291,0.04,360,291.51
315,291,0.04,420,291.362
315,291,0.04,480,291.299
315,291,0.04,540,291.276
315,291,0.04,600,291.265
315,291,0.04,660,291.26
315,291,0.04,720,291.26
315,291,0.04,780,291.269
315,291,0.04,840,291.294
315,291,0.04,900,291.339
315,291,0.04,960,291.42
315,291,0.04,1020,291.559
315,291,0.04,1080,291.707
315,291,0.04,1140,291.895
315,291,0.04,1200,292.065
315,291,0.04,1260,292.207
315,291,0.04,1320,292.285
315,291,0.04,1380,292.378
315,291,0.04,1440,292.414
315,291,0.04,1500,292.464
315,291,0.04,1560,292.534
315,291,0.04,1620,292.84
315,291,0.04,1680,292.853
315,291,0.04,1740,293.105
315,291,0.04,1800,293.169
315,291,0.04,1860,293.121
315,291,0.04,1920,292.978
315,291,0.04,1980,293.735
315,291,0.04,2040,293.577
315,291,0.04,2100,293.814
315,291,0.04,2160,293.742
315,291,0.04,2220,294.395
315,291,0.04,2280,294.107
315,291,0.04,2340,294.265
315,291,0.04,2400,294.903
315,291,0.04,2460,294.58
315,291,0.04,2520,294.899
315,291,0.045,60,291
315,291,0.045,120,291
315,291,0.045,180,291
315,291,0.045,240,291.394
315,291,0.045,300,291.653
315,291,0.045,360,291.441
315,291,0.045,420,291.325
315,291,0.045,480,291.284
315,291,0.045,540,291.272
315,291,0.045,600,291.262
315,291,0.045,660,291.258
315,291,0.045,720,291.263
315,291,0.045,780,291.284
315,291,0.045,840,291.328
315,291,0.045,900,291.437
315,291,0.045,960,291.599
315,291,0.045,1020,291.762
315,291,0.045,1080,291.983
315,291,0.045,1140,292.126
315,291,0.045,1200,292.235
315,291,0.045,1260,292.327
315,291,0.045,1320,292.376
315,291,0.045,1380,292.515
315,291,0.045,1440,292.632
315,291,0.045,1500,292.752
315,291,0.045,1560,292.813
315,291,0.045,1620,292.929
315,291,0.045,1680,293.149
315,291,0.045,1740,293.265
315,291,0.045,1800,293.401
315,291,0.045,1860,293.694
315,291,0.045,1920,293.611
315,291,0.045,1980,293.705
315,291,0.045,2040,294.109
315,291,0.045,2100,294.362
315,291,0.045,2160,294.327
315,291,0.045,2220,294.563
315,291,0.045,2280,294.764
315,291,0.045,2340,295.081
315,291,0.045,2400,295.509
315,291,0.045,2460,295.416
315,291,0.045,2520,295.748
315,291,0.05,60,291
315,291,0.05,120,291
315,291,0.05,180,291
315,291,0.05,240,291.617
315,291,0.05,300,291.604
315,291,0.05,360,291.391
315,291,0.05,420,291.303
315,291,0.05,480,291.278
315,291,0.05,540,291.264
315,291,0.05,600,291.256
315,291,0.05,660,291.257
315,291,0.05,720,291.271
315,291,0.05,780,291.314
315,291,0.05,840,291.416
315,291,0.05,900,291.589
315,291,0.05,960,291.759
315,291,0.05,1020,291.956
315,291,0.05,1080,292.138
315,291,0.05,1140,292.267
315,291,0.05,1200,292.367
315,291,0.05,1260,292.418
315,291,0.05,1320,292.53
315,291,0.05,1380,292.697
315,291,0.05,1440,292.882
315,291,0.05,1500,292.664
315,291,0.05,1560,293.017
315,291,0.05,1620,293.178
315,291,0.05,1680,293.12
315,291,0.05,1740,293.335
315,291,0.05,1800,293.743
315,291,0.05,1860,294.04
315,291,0.05,1920,293.857
315,291,0.05,1980,294.345
315,291,0.05,2040,294.628
315,291,0.05,2100,294.793
315,291,0.05,2160,294.894
315,291,0.05,2220,294.946
315,291,0.05,2280,295.365
315,291,0.05,2340,295.425
315,291,0.05,2400,295.634
315,291,0.05,2460,296.079
315,291,0.05,2520,296.193
315,291,0.055,60,291
315,291,0.055,120,291
315,291,0.055,180,291
315,291,0.055,240,291.694
315,291,0.055,300,291.541
315,291,0.055,360,291.35
315,291,0.055,420,291.284
315,291,0.055,480,291.262
315,291,0.055,540,291.248
315,291,0.055,600,291.245
315,291,0.055,660,291.254
315,291,0.055,720,291.289
315,291,0.055,780,291.381
315,291,0.055,840,291.551
315,291,0.055,900,291.741
315,291,0.055,960,291.961
315,291,0.055,1020,292.14
315,291,0.055,1080,292.257
315,291,0.055,1140,292.324
315,291,0.055,1200,292.428
315,291,0.055,1260,292.484
315,291,0.055,1320,292.824
315,291,0.055,1380,292.82
315,291,0.055,1440,292.788
315,291,0.055,1500,293.017
315,291,0.055,1560,293.244
315,291,0.055,1620,293.278
315,291,0.055,1680,293.807
315,291,0.055,1740,294.095
315,291,0.055,1800,294.089
315,291,0.055,1860,294.376
315,291,0.055,1920,294.31
315,291,0.055,1980,294.555
315,291,0.055,2040,294.72
315,291,0.055,2100,295.271
315,291,0.055,2160,295.525
315,291,0.055,2220,295.52
315,291,0.055,2280,296.002
315,291,0.055,2340,296.141
315,291,0.055,2400,296.43
315,291,0.055,2460,296.886
315,291,0.055,2520,296.803
315,291,0.06,60,291
315,291,0.06,120,291
315,291,0.06,180,291.006
315,291,0.06,240,291.694
315,291,0.06,300,291.481
315,291,0.06,360,291.319
315,291,0.06,420,291.265
315,291,0.06,480,291.241
315,291,0.06,540,291.231
315,291,0.06,600,291.235
315,291,0.06,660,291.258
315,291,0.06,720,291.34
315,291,0.06,780,291.493
315,291,0.06,840,291.707
315,291,0.06,900,291.887
315,291,0.06,960,292.112
315,291,0.06,1020,292.265
315,291,0.06,1080,292.321
315,291,0.06,1140,292.442
315,291,0.06,1200,292.535
315,291,0.06,1260,292.698
315,291,0.06,1320,292.907
315,291,0.06,1380,293.055
315,291,0.06,1440,293.612
315,291,0.06,1500,293.418
315,291,0.06,1560,293.618
315,291,0.06,1620,293.713
315,291,0.06,1680,293.897
315,291,0.06,1740,294.377
315,291,0.06,1800,294.776
315,291,0.06,1860,295.214
315,291,0.06,1920,294.581
315,291,0.06,1980,295.418
315,291,0.06,2040,295.816
315,291,0.06,2100,295.503
315,291,0.06,2160,296.319
315,291,0.06,2220,296.551
315,291,0.06,2280,296.362
315,291,0.06,2340,297.086
315,291,0.06,2400,297.162
315,291,0.06,2460,297.62
315,291,0.06,2520,297.984
315,292,0.04,60,292
315,292,0.04,120,292
315,292,0.04,180,292
315,292,0.04,240,292.063
315,292,0.04,300,292.062
315,292,0.04,360,292.042
315,292,0.04,420,292.028
315,292,0.04,480,292.02
315,292,0.04,540,292.019
315,292,0.04,600,292.024
315,292,0.04,660,292.037
315,292,0.04,720,292.057
315,292,0.04,780,292.091
315,292,0.04,840,292.152
315,292,0.04,900,292.234
315,292,0.04,960,292.305
315,292,0.04,1020,292.394
315,292,0.04,1080,292.496
315,292,0.04,1140,292.604
315,292,0.04,1200,292.691
315,292,0.04,1260,292.905
315,292,0.04,1320,292.989
315,292,0.04,1380,292.929
315,292,0.04,1440,293.223
315,292,0.04,1500,293.205
315,292,0.04,1560,293.232
315,292,0.04,1620,293.466
315,292,0.04,1680,293.607
315,292,0.04,1740,293.671
315,292,0.04,1800,293.721
315,292,0.04,1860,293.831
315,292,0.04,1920,293.959
315,292,0.04,1980,294.349
315,292,0.04,2040,294.304
315,292,0.04,2100,294.563
315,292,0.04,2160,294.608
315,292,0.04,2220,294.674
315,292,0.04,2280,295.171
315,292,0.04,2340,295.404
315,292,0.04,2400,295.261
315,292,0.04,2460,295.597
315,292,0.04,2520,295.764
315,292,0.045,60,292
315,292,0.045,120,292
315,292,0.045,180,292.001
315,292,0.045,240,292.031
315,292,0.045,300,292.029
315,292,0.045,360,292.02
315,292,0.045,420,292.015
315,292,0.045,480,292.012
315,292,0.045,540,292.015
315,292,0.045,600,292.024
315,292,0.045,660,292.042
315,292,0.045,720,292.071
315,292,0.045,780,292.135
315,292,0.045,840,292.219
315,292,0.045,900,292.304
315,292,0.045,960,292.436
315,292,0.045,1020,292.507
315,292,0.045,1080,292.612
315,292,0.045,1140,292.737
315,292,0.045,1200,292.894
315,292,0.045,1260,293.024
315,292,0.045,1320,293.14
315,292,0.045,1380,293.044
315,292,0.045,1440,293.375
315,292,0.045,1500,293.426
315,292,0.045,1560,293.624
315,292,0.045,1620,293.997
315,292,0.045,1680,293.757
315,292,0.045,1740,294.052
315,292,0.045,1800,294.203
315,292,0.045,1860,294.375
315,292,0.045,1920,294.825
315,292,0.045,1980,294.45
315,292,0.045,2040,294.886
315,292,0.045,2100,295.066
315,292,0.045,2160,295.1
315,292,0.045,2220,295.595
315,292,0.045,2280,295.587
315,292,0.045,2340,295.985
315,292,0.045,2400,296.08
315,292,0.045,2460,296.056
315,292,0.045,2520,296.599
315,292,0.05,60,292
315,292,0.05,120,292
315,292,0.05,180,292.001
315,292,0.05,240,292.018
315,292,0.05,300,292.017
315,292,0.05,360,292.013
315,292,0.05,420,292.01
315,292,0.05,480,292.01
315,292,0.05,540,292.016
315,292,0.05,600,292.029
315,292,0.05,660,292.055
315,292,0.05,720,292.112
315,292,0.05,780,292.203
315,292,0.05,840,292.29
315,292,0.05,900,292.415
315,292,0.05,960,292.502
315,292,0.05,1020,292.625
315,292,0.05,1080,292.719
315,292,0.05,1140,292.915
315,292,0.05,1200,292.873
315,292,0.05,1260,293.085
315,292,0.05,1320,293.166
315,292,0.05,1380,293.209
315,292,0.05,1440,293.701
315,292,0.05,1500,293.625
315,292,0.05,1560,293.788
315,292,0.05,1620,294.037
315,292,0.05,1680,294.193
315,292,0.05,1740,294.467
315,292,0.05,1800,294.445
315,292,0.05,1860,294.773
315,292,0.05,1920,295.151
315,292,0.05,1980,295.216
315,292,0.05,2040,295.312
315,292,0.05,2100,295.616
315,292,0.05,2160,295.785
315,292,0.05,2220,296.075
315,292,0.05,2280,296.426
315,292,0.05,2340,296.567
315,292,0.05,2400,296.709
315,292,0.05,2460,297.123
315,292,0.05,2520,297.231
315,292,0.055,60,292
315,292,0.055,120,292
315,292,0.055,180,292
315,292,0.055,240,292.006
315,292,0.055,300,292.008
315,292,0.055,360,292.008
315,292,0.055,420,292.008
315,292,0.055,480,292.01
315,292,0.055,540,292.017
315,292,0.055,600,292.036
315,292,0.055,660,292.087
315,292,0.055,720,292.182
315,292,0.055,780,292.283
315,292,0.055,840,292.386
315,292,0.055,900,292.5
315,292,0.055,960,292.611
315,292,0.055,1020,292.73
315,292,0.055,1080,292.775
315,292,0.055,1140,292.978
315,292,0.055,1200,293.022
315,292,0.055,1260,293.286
315,292,0.055,1320,293.342
315,292,0.055,1380,293.41
315,292,0.055,1440,293.924
315,292,0.055,1500,294.155
315,292,0.055,1560,294.086
315,292,0.055,1620,294.218
315,292,0.055,1680,294.55
315,292,0.055,1740,294.944
315,292,0.055,1800,294.777
315,292,0.055,1860,295.331
315,292,0.055,1920,295.675
315,292,0.055,1980,295.352
315,292,0.055,2040,296.048
315,292,0.055,2100,296.138
315,292,0.055,2160,296.286
315,292,0.055,2220,296.478
315,292,0.055,2280,297.091
315,292,0.055,2340,296.853
315,292,0.055,2400,297.143
315,292,0.055,2460,297.062
315,292,0.055,2520,297.855
315,292,0.06,60,292
315,292,0.06,120,292
315,292,0.06,180,292
315,292,0.06,240,292
315,292,0.06,300,292.001
315,292,0.06,360,292.004
315,292,0.06,420,292.006
315,292,0.06,480,292.01
315,292,0.06,540,292.021
315,292,0.06,600,292.054
315,292,0.06,660,292.124
315,292,0.06,720,292.211
315,292,0.06,780,292.332
315,292,0.06,840,292.454
315,292,0.06,900,292.599
315,292,0.06,960,292.677
315,292,0.06,1020,292.819
315,292,0.06,1080,293.005
315,292,0.06,1140,293.294
315,292,0.06,1200,293.286
315,292,0.06,1260,293.204
315,292,0.06,1320,293.598
315,292,0.06,1380,293.847
315,292,0.06,1440,294.145
315,292,0.06,1500,294.336
315,292,0.06,1560,294.231
315,292,0.06,1620,294.549
315,292,0.06,1680,294.855
315,292,0.06,1740,295.084
315,292,0.06,1800,295.464
315,292,0.06,1860,295.852
315,292,0.06,1920,295.373
315,292,0.06,1980,295.963
315,292,0.06,2040,296.504
315,292,0.06,2100,296.915
315,292,0.06,2160,296.864
315,292,0.06,2220,297.388
315,292,0.06,2280,297.302
315,292,0.06,2340,297.771
315,292,0.06,2400,297.919
315,292,0.06,2460,298.271
315,292,0.06,2520,298.79
315,293,0.04,60,293
315,293,0.04,120,293
315,293,0.04,180,293
315,293,0.04,240,293
315,293,0.04,300,293
315,293,0.04,360,293
315,293,0.04,420,293
315,293,0.04,480,293
315,293,0.04,540,293
315,293,0.04,600,293
315,293,0.04,660,293
315,293,0.04,720,293.001
315,293,0.04,780,293.006
315,293,0.04,840,293.026
315,293,0.04,900,293.07
315,293,0.04,960,293.14
315,293,0.04,1020,293.218
315,293,0.04,1080,293.332
315,293,0.04,1140,293.422
315,293,0.04,1200,293.614
315,293,0.04,1260,293.66
315,293,0.04,1320,293.664
315,293,0.04,1380,293.845
315,293,0.04,1440,293.971
315,293,0.04,1500,294.038
315,293,0.04,1560,294.22
315,293,0.04,1620,294.428
315,293,0.04,1680,294.523
315,293,0.04,1740,294.556
315,293,0.04,1800,294.563
315,293,0.04,1860,294.813
315,293,0.04,1920,295.093
315,293,0.04,1980,295.297
315,293,0.04,2040,295.437
315,293,0.04,2100,295.404
315,293,0.04,2160,295.689
315,293,0.04,2220,295.907
315,293,0.04,2280,296.015
315,293,0.04,2340,296.354
315,293,0.04,2400,296.375
315,293,0.04,2460,296.504
315,293,0.04,2520,296.537
315,293,0.045,60,293
315,293,0.045,120,293
315,293,0.045,180,293
315,293,0.045,240,293
315,293,0.045,300,293
315,293,0.045,360,293
315,293,0.045,420,293
315,293,0.045,480,293
315,293,0.045,540,293
315,293,0.045,600,293
315,293,0.045,660,293.001
315,293,0.045,720,293.003
315,293,0.045,780,293.017
315,293,0.045,840,293.05
315,293,0.045,900,293.116
315,293,0.045,960,293.217
315,293,0.045,1020,293.301
315,293,0.045,1080,293.438
315,293,0.045,1140,293.611
315,293,0.045,1200,293.665
315,293,0.045,1260,293.778
315,293,0.045,1320,293.837
315,293,0.045,1380,294.035
315,293,0.045,1440,294.35
315,293,0.045,1500,294.395
315,293,0.045,1560,294.489
315,293,0.045,1620,294.571
315,293,0.045,1680,294.877
315,293,0.045,1740,294.844
315,293,0.045,1800,295.222
315,293,0.045,1860,295.356
315,293,0.045,1920,295.388
315,293,0.045,1980,295.743
315,293,0.045,2040,295.877
315,293,0.045,2100,296.074
315,293,0.045,2160,296.222
315,293,0.045,2220,296.573
315,293,0.045,2280,296.631
315,293,0.045,2340,296.884
315,293,0.045,2400,296.941
315,293,0.045,2460,297.136
315,293,0.045,2520,297.41
315,293,0.05,60,293
315,293,0.05,120,293
315,293,0.05,180,293
315,293,0.05,240,293
315,293,0.05,300,293
315,293,0.05,360,293
315,293,0.05,420,293
315,293,0.05,480,293
315,293,0.05,540,293
315,293,0.05,600,293
315,293,0.05,660,293.001
315,293,0.05,720,293.007
315,293,0.05,780,293.035
315,293,0.05,840,293.085
315,293,0.05,900,293.184
315,293,0.05,960,293.294
315,293,0.05,1020,293.43
315,293,0.05,1080,293.589
315,293,0.05,1140,293.702
315,293,0.05,1200,294
315,293,0.05,1260,293.955
315,293,0.05,1320,294.096
315,293,0.05,1380,294.249
315,293,0.05,1440,294.367
315,293,0.05,1500,294.681
315,293,0.05,1560,294.961
315,293,0.05,1620,294.986
315,293,0.05,1680,295.171
315,293,0.05,1740,295.386
315,293,0.05,1800,295.503
315,293,0.05,1860,295.791
315,293,0.05,1920,295.932
315,293,0.05,1980,296.017
315,293,0.05,2040,296.282
315,293,0.05,2100,296.509
315,293,0.05,2160,296.703
315,293,0.05,2220,296.908
315,293,0.05,2280,297.381
315,293,0.05,2340,297.477
315,293,0.05,2400,297.319
315,293,0.05,2460,297.766
315,293,0.05,2520,298.059
315,293,0.055,60,293
315,293,0.055,120,293
315,293,0.055,180,293
315,293,0.055,240,293
315,293,0.055,300,293
315,293,0.055,360,293
315,293,0.055,420,293
315,293,0.055,480,293
315,293,0.055,540,293
315,293,0.055,600,293
315,293,0.055,660,293.003
315,293,0.055,720,293.02
315,293,0.055,780,293.063
315,293,0.055,840,293.156
315,293,0.055,900,293.224
315,293,0.055,960,293.392
315,293,0.055,1020,293.52
315,293,0.055,1080,293.686
315,293,0.055,1140,293.727
315,293,0.055,1200,294.012
315,293,0.055,1260,294.233
315,293,0.055,1320,294.342
315,293,0.055,1380,294.494
315,293,0.055,1440,294.57
315,293,0.055,1500,294.604
315,293,0.055,1560,295.086
315,293,0.055,1620,295.321
315,293,0.055,1680,295.5
315,293,0.055,1740,295.772
315,293,0.055,1800,295.78
315,293,0.055,1860,296.17
315,293,0.055,1920,296.48
315,293,0.055,1980,296.715
315,293,0.055,2040,297.227
315,293,0.055,2100,297.319
315,293,0.055,2160,296.992
315,293,0.055,2220,297.218
315,293,0.055,2280,297.312
315,293,0.055,2340,298.014
315,293,0.055,2400,298.06
315,293,0.055,2460,298.483
315,293,0.055,2520,298.569
315,293,0.06,60,293
315,293,0.06,120,293
315,293,0.06,180,293
315,293,0.06,240,293
315,293,0.06,300,293
315,293,0.06,360,293
315,293,0.06,420,293
315,293,0.06,480,293
315,293,0.06,540,293
315,293,0.06,600,293.001
315,293,0.06,660,293.006
315,293,0.06,720,293.039
315,293,0.06,780,293.097
315,293,0.06,840,293.209
315,293,0.06,900,293.369
315,293,0.06,960,293.467
315,293,0.06,1020,293.65
315,293,0.06,1080,293.749
315,293,0.06,1140,293.957
315,293,0.06,1200,294.176
315,293,0.06,1260,294.356
315,293,0.06,1320,294.57
315,293,0.06,1380,294.63
315,293,0.06,1440,294.759
315,293,0.06,1500,295.196
315,293,0.06,1560,295.306
315,293,0.06,1620,295.695
315,293,0.06,1680,295.834
315,293,0.06,1740,296.4
315,293,0.06,1800,296.211
315,293,0.06,1860,296.57
315,293,0.06,1920,296.803
315,293,0.06,1980,297.052
315,293,0.06,2040,297.065
315,293,0.06,2100,298.067
315,293,0.06,2160,298.126
315,293,0.06,2220,297.591
315,293,0.06,2280,298.409
315,293,0.06,2340,298.279
315,293,0.06,2400,298.66
315,293,0.06,2460,298.76
315,293,0.06,2520,299.257
315,294,0.04,60,294
315,294,0.04,120,294
315,294,0.04,180,294
315,294,0.04,240,294
315,294,0.04,300,294
315,294,0.04,360,294
315,294,0.04,420,294
315,294,0.04,480,294
315,294,0.04,540,294
315,294,0.04,600,294
315,294,0.04,660,294
315,294,0.04,720,294
315,294,0.04,780,294.001
315,294,0.04,840,294.005
315,294,0.04,900,294.016
315,294,0.04,960,294.04
315,294,0.04,1020,294.083
315,294,0.04,1080,294.143
315,294,0.04,1140,294.225
315,294,0.04,1200,294.321
315,294,0.04,1260,294.435
315,294,0.04,1320,294.559
315,294,0.04,1380,294.693
315,294,0.04,1440,294.833
315,294,0.04,1500,294.978
315,294,0.04,1560,295.128
315,294,0.04,1620,295.278
315,294,0.04,1680,295.431
315,294,0.04,1740,295.586
315,294,0.04,1800,295.741
315,294,0.04,1860,295.897
315,294,0.04,1920,296.053
315,294,0.04,1980,296.211
315,294,0.04,2040,296.374
315,294,0.04,2100,296.51
315,294,0.04,2160,296.733
315,294,0.04,2220,296.857
315,294,0.04,2280,297.022
315,294,0.04,2340,297.166
315,294,0.04,2400,297.29
315,294,0.04,2460,297.52
315,294,0.04,2520,297.667
315,294,0.045,60,294
315,294,0.045,120,294
315,294,0.045,180,294
315,294,0.045,240,294
315,294,0.045,300,294
315,294,0.045,360,294
315,294,0.045,420,294
315,294,0.045,480,294
315,294,0.045,540,294
315,294,0.045,600,294
315,294,0.045,660,294
315,294,0.045,720,294.001
315,294,0.045,780,294.002
315,294,0.045,840,294.01
315,294,0.045,900,294.031
315,294,0.045,960,294.071
315,294,0.045,1020,294.134
315,294,0.045,1080,294.221
315,294,0.045,1140,294.326
315,294,0.045,1200,294.452
315,294,0.045,1260,294.591
315,294,0.045,1320,294.744
315,294,0.045,1380,294.902
315,294,0.045,1440,295.066
315,294,0.045,1500,295.234
315,294,0.045,1560,295.404
315,294,0.045,1620,295.577
315,294,0.045,1680,295.752
315,294,0.045,1740,295.926
315,294,0.045,1800,296.1
315,294,0.045,1860,296.278
315,294,0.045,1920,296.47
315,294,0.045,1980,296.635
315,294,0.045,2040,296.812
315,294,0.045,2100,296.961
315,294,0.045,2160,297.132
315,294,0.045,2220,297.296
315,294,0.045,2280,297.512
315,294,0.045,2340,297.447
315,294,0.045,2400,297.756
315,294,0.045,2460,298.162
315,294,0.045,2520,298.154
315,294,0.05,60,294
315,294,0.05,120,294
315,294,0.05,180,294
315,294,0.05,240,294
315,294,0.05,300,294
315,294,0.05,360,294
315,294,0.05,420,294
315,294,0.05,480,294
315,294,0.05,540,294
315,294,0.05,600,294
315,294,0.05,660,294
315,294,0.05,720,294.001
315,294,0.05,780,294.005
315,294,0.05,840,294.021
315,294,0.05,900,294.056
315,294,0.05,960,294.116
315,294,0.05,1020,294.205
315,294,0.05,1080,294.317
315,294,0.05,1140,294.455
315,294,0.05,1200,294.608
315,294,0.05,1260,294.776
315,294,0.05,1320,294.953
315,294,0.05,1380,295.135
315,294,0.05,1440,295.324
315,294,0.05,1500,295.513
315,294,0.05,1560,295.705
315,294,0.05,1620,295.898
315,294,0.05,1680,296.094
315,294,0.05,1740,296.264
315,294,0.05,1800,296.563
315,294,0.05,1860,296.667
315,294,0.05,1920,296.859
315,294,0.05,1980,297.189
315,294,0.05,2040,297.143
315,294,0.05,2100,297.432
315,294,0.05,2160,297.519
315,294,0.05,2220,297.718
315,294,0.05,2280,297.878
315,294,0.05,2340,298.264
315,294,0.05,2400,298.352
315,294,0.05,2460,298.242
315,294,0.05,2520,298.564
315,294,0.055,60,294
315,294,0.055,120,294
315,294,0.055,180,294
315,294,0.055,240,294
315,294,0.055,300,294
315,294,0.055,360,294
315,294,0.055,420,294
315,294,0.055,480,294
315,294,0.055,540,294
315,294,0.055,600,294
315,294,0.055,660,294
315,294,0.055,720,294.002
315,294,0.055,780,294.012
315,294,0.055,840,294.038
315,294,0.055,900,294.094
315,294,0.055,960,294.18
315,294,0.055,1020,294.294
315,294,0.055,1080,294.44
315,294,0.055,1140,294.606
315,294,0.055,1200,294.788
315,294,0.055,1260,294.984
315,294,0.055,1320,295.184
315,294,0.055,1380,295.391
315,294,0.055,1440,295.601
315,294,0.055,1500,295.816
315,294,0.055,1560,296.039
315,294,0.055,1620,296.24
315,294,0.055,1680,296.477
315,294,0.055,1740,296.778
315,294,0.055,1800,296.949
315,294,0.055,1860,297.051
315,294,0.055,1920,297.337
315,294,0.055,1980,297.325
315,294,0.055,2040,297.394
315,294,0.055,2100,298.074
315,294,0.055,2160,298.033
315,294,0.055,2220,298.022
315,294,0.055,2280,298.705
315,294,0.055,2340,298.22
315,294,0.055,2400,299.161
315,294,0.055,2460,299.404
315,294,0.055,2520,299.561
315,294,0.06,60,294
315,294,0.06,120,294
315,294,0.06,180,294
315,294,0.06,240,294
315,294,0.06,300,294
315,294,0.06,360,294
315,294,0.06,420,294
315,294,0.06,480,294
315,294,0.06,540,294
315,294,0.06,600,294
315,294,0.06,660,294.001
315,294,0.06,720,294.005
315,294,0.06,780,294.023
315,294,0.06,840,294.069
315,294,0.06,900,294.149
315,294,0.06,960,294.267
315,294,0.06,1020,294.416
315,294,0.06,1080,294.594
315,294,0.06,1140,294.789
315,294,0.06,1200,295.004
315,294,0.06,1260,295.222
315,294,0.06,1320,295.449
315,294,0.06,1380,295.676
315,294,0.06,1440,295.914
315,294,0.06,1500,296.138
315,294,0.06,1560,296.404
315,294,0.06,1620,296.681
315,294,0.06,1680,296.769
315,294,0.06,1740,297.241
315,294,0.06,1800,297.274
315,294,0.06,1860,297.368
315,294,0.06,1920,297.799
315,294,0.06,1980,297.967
315,294,0.06,2040,298.22
315,294,0.06,2100,298.191
315,294,0.06,2160,298.904
315,294,0.06,2220,298.556
315,294,0.06,2280,299.006
315,294,0.06,2340,299.116
315,294,0.06,2400,299.614
315,294,0.06,2460,299.897
315,294,0.06,2520,300.293
315,295,0.04,60,295
315,295,0.04,120,295
315,295,0.04,180,295
315,295,0.04,240,295
315,295,0.04,300,295
315,295,0.04,360,295
315,295,0.04,420,295
315,295,0.04,480,295
315,295,0.04,540,295
315,295,0.04,600,295
315,295,0.04,660,295
315,295,0.04,720,295.001
315,295,0.04,780,295.001
315,295,0.04,840,295.004
315,295,0.04,900,295.013
315,295,0.04,960,295.035
315,295,0.04,1020,295.074
315,295,0.04,1080,295.133
315,295,0.04,1140,295.21
315,295,0.04,1200,295.304
315,295,0.04,1260,295.411
315,295,0.04,1320,295.53
315,295,0.04,1380,295.657
315,295,0.04,1440,295.789
315,295,0.04,1500,295.928
315,295,0.04,1560,296.069
315,295,0.04,1620,296.214
315,295,0.04,1680,296.36
315,295,0.04,1740,296.507
315,295,0.04,1800,296.655
315,295,0.04,1860,296.804
315,295,0.04,1920,296.953
315,295,0.04,1980,297.1
315,295,0.04,2040,297.259
315,295,0.04,2100,297.436
315,295,0.04,2160,297.602
315,295,0.04,2220,297.775
315,295,0.04,2280,297.925
315,295,0.04,2340,297.964
315,295,0.04,2400,298.148
315,295,0.04,2460,298.279
315,295,0.04,2520,298.465
315,295,0.045,60,295
315,295,0.045,120,295
315,295,0.045,180,295
315,295,0.045,240,295
315,295,0.045,300,295
315,295,0.045,360,295
315,295,0.045,420,295
315,295,0.045,480,295
315,295,0.045,540,295
315,295,0.045,600,295
315,295,0.045,660,295.001
315,295,0.045,720,295.001
315,295,0.045,780,295.003
315,295,0.045,840,295.009
315,295,0.045,900,295.027
315,295,0.045,960,295.064
